region,lat,lon,tile_basename,hand_lambda_m,chosen_lambda_m,chosen_crest_az_deg,chosen_prom_frac,chosen_rel_power,within_tol,confidence,pct_diff_from_hand,n_candidates,all_candidates
Chad,14.25,15.5,Chad_lat14p25_lon15p50,1500.0,1513.8,161.2,0.331,0.853,True,high,0.9,22,41@189(p0.19);187@164(p0.33);281@164(p0.24);315@156(p0.76);375@171(p0.17);447@164(p0.49);564@164(p0.28);799@96(p0.53);951@116(p0.19);1132@246(p0.42);1514@161(p0.33);1700@154(p1.00);1910@164(p0.41);2145@159(p0.34);2868@211(p0.21);3221@214(p0.49);3618@156(p0.68);4064@116(p0.55);4565@171(p0.92);5434@169(p1.00);6103@244(p1.00);8648@199(p1.00)
Chad,14.25,15.75,Chad_lat14p25_lon15p75,1300.0,1132.2,158.8,0.664,0.99,True,high,12.9,13,157@221(p0.43);375@166(p0.16);474@131(p0.51);633@234(p0.16);711@229(p0.58);847@171(p0.27);1132@159(p0.66);2273@234(p0.95);3618@229(p0.47);4838@239(p1.00);5434@259(p1.00);6103@116(p1.00);7700@236(p1.00)
Chad,14.25,16.0,Chad_lat14p25_lon16p00,2000.0,1802.0,181.2,0.36,0.711,True,high,9.9,18,41@181(p0.18);354@181(p0.27);474@181(p0.32);564@181(p0.52);633@181(p0.31);754@181(p0.39);951@181(p0.71);1200@181(p1.00);1802@181(p0.36);2409@181(p0.54);2706@181(p0.99);3040@181(p1.00);3414@181(p1.00);3835@181(p1.00);4565@181(p1.00);5434@181(p1.00);6855@181(p1.00);9166@181(p1.00)
Chad,14.25,16.25,Chad_lat14p25_lon16p25,1800.0,1700.3,176.2,0.264,0.553,True,high,5.5,21,41@169(p0.16);265@181(p0.17);298@176(p0.20);334@184(p0.25);474@184(p0.34);598@199(p0.33);754@149(p0.21);897@189(p0.15);1068@166(p1.00);1272@176(p0.39);1428@109(p0.16);1700@176(p0.26);2024@171(p0.38);2273@171(p0.93);2706@156(p1.00);3414@264(p1.00);3835@254(p1.00);4565@211(p1.00);5434@91(p1.00);6855@104(p1.00);9166@181(p1.00)
Chad,14.25,16.5,Chad_lat14p25_lon16p50,1300.0,1271.7,181.2,0.222,0.001,True,high,2.2,15,564@181(p0.18);633@181(p0.15);951@181(p0.38);1068@181(p0.36);1272@181(p0.22);1910@181(p1.00);2409@181(p1.00);2706@181(p1.00);3040@181(p1.00);3414@181(p1.00);3835@181(p1.00);4565@181(p1.00);5434@181(p1.00);6855@181(p1.00);9166@181(p1.00)
Chad,14.5,15.25,Chad_lat14p50_lon15p25,2200.0,2273.3,91.2,1.0,0.623,True,high,3.3,19,223@91(p0.15);474@91(p0.34);564@91(p0.18);633@91(p0.20);711@91(p0.26);897@91(p0.44);1008@91(p0.42);1132@91(p0.48);1348@91(p1.00);1700@91(p0.25);2273@91(p1.00);2553@91(p1.00);3040@91(p1.00);3414@91(p1.00);4064@91(p1.00);4565@91(p1.00);5434@91(p1.00);6855@91(p1.00);9166@91(p1.00)
Chad,14.5,15.5,Chad_lat14p50_lon15p50,1600.0,1347.7,91.2,1.0,1.0,True,high,15.8,17,198@91(p0.17);334@91(p0.23);564@91(p0.24);633@91(p0.37);711@91(p0.45);1008@91(p0.48);1132@91(p0.49);1348@91(p1.00);2145@91(p1.00);2553@91(p1.00);3040@91(p1.00);3414@91(p1.00);4064@91(p1.00);4565@91(p1.00);5434@91(p1.00);6855@91(p1.00);9166@91(p1.00)
Chad,14.5,15.75,Chad_lat14p50_lon15p75,2100.0,2024.0,91.2,0.998,0.657,True,high,3.6,17,375@91(p0.16);532@91(p0.19);633@91(p0.25);711@91(p0.47);847@91(p0.22);1008@91(p0.47);1132@91(p0.45);1428@91(p1.00);2024@91(p1.00);2553@91(p1.00);3040@91(p1.00);3414@91(p1.00);4064@91(p1.00);4565@91(p1.00);5434@91(p1.00);6855@91(p1.00);9166@91(p1.00)
Chad,14.75,13.75,Chad_lat14p75_lon13p75,2000.0,1700.3,91.2,0.444,0.471,True,high,15.0,15,78@249(p0.68);298@246(p0.23);398@246(p0.18);633@244(p0.48);1008@246(p0.27);1200@246(p1.00);1428@239(p0.23);1700@91(p0.44);2868@246(p0.82);3221@146(p0.65);3835@236(p0.99);4838@239(p1.00);6103@244(p1.00);7700@214(p1.00);8648@109(p1.00)
Chad,14.75,14.0,Chad_lat14p75_lon14p00,1700.0,1700.3,256.2,0.614,0.403,True,high,0.0,20,93@234(p0.86);281@194(p0.18);334@221(p0.27);532@254(p0.30);598@194(p0.40);754@229(p0.25);951@236(p0.45);1068@201(p0.22);1272@164(p0.79);1514@156(p0.33);1700@256(p0.61);2145@159(p0.25);2409@224(p0.44);3414@256(p0.50);3835@236(p0.84);4307@231(p1.00);4838@239(p1.00);5434@181(p1.00);6468@224(p1.00);7700@214(p1.00)
Chad,14.75,14.75,Chad_lat14p75_lon14p75,2300.0,2409.3,243.8,0.629,0.308,True,high,4.8,15,140@249(p0.26);223@249(p0.17);315@239(p0.53);671@246(p0.47);799@246(p0.21);951@236(p0.16);1132@241(p1.00);1428@246(p0.51);1604@254(p0.29);2024@244(p0.22);2409@244(p0.63);5127@111(p1.00);6103@116(p1.00);7700@214(p1.00);8648@109(p1.00)
Chad,14.75,15.0,Chad_lat14p75_lon15p00,2200.0,2024.0,243.8,0.724,0.62,True,high,8.0,17,132@241(p0.25);198@244(p0.24);281@241(p0.41);315@236(p0.32);447@249(p0.34);532@234(p0.29);633@229(p0.17);1008@239(p1.00);1348@221(p0.56);1604@246(p0.17);2024@244(p0.72);2868@109(p0.30);3618@246(p0.87);5127@249(p1.00);6103@244(p1.00);7700@146(p1.00);8648@199(p1.00)
Chad,14.75,15.5,Chad_lat14p75_lon15p50,2600.0,2409.3,101.2,0.471,0.129,True,high,7.3,16,111@246(p0.65);223@246(p0.19);298@264(p0.21);375@239(p0.16);422@239(p0.38);633@261(p0.27);847@234(p0.40);951@249(p0.39);1272@239(p0.98);1802@239(p0.56);2409@101(p0.47);2868@191(p0.89);4064@244(p0.95);5434@259(p1.00);6103@244(p1.00);7700@146(p1.00)
Chad,14.75,15.75,Chad_lat14p75_lon15p75,2000.0,1700.3,236.2,0.99,1.0,True,high,15.0,14,93@246(p0.23);132@241(p0.36);375@251(p0.26);502@181(p0.58);847@244(p0.77);1132@234(p0.78);1700@236(p0.99);2553@236(p0.72);3414@209(p0.61);4064@244(p0.80);4838@239(p1.00);5434@231(p0.36);6103@206(p1.00);7700@146(p1.00)
Chad,14.75,16.0,Chad_lat14p75_lon16p00,1700.0,1802.0,181.2,0.42,0.855,True,high,6.0,20,140@181(p0.65);315@181(p0.32);447@181(p0.18);502@181(p0.31);564@181(p0.35);711@181(p0.21);897@181(p0.25);1068@181(p0.30);1200@181(p0.55);1514@181(p1.00);1802@181(p0.42);2409@181(p1.00);2706@181(p0.98);3040@181(p1.00);3414@181(p1.00);3835@181(p1.00);4565@181(p1.00);5434@181(p1.00);6855@181(p1.00);9166@181(p1.00)
Chad,14.75,16.25,Chad_lat14p75_lon16p25,1900.0,1513.8,151.2,0.629,0.457,True,high,20.3,16,132@244(p0.20);250@236(p0.35);315@241(p1.00);598@139(p0.23);711@244(p0.34);897@106(p0.18);1132@141(p0.59);1514@151(p0.63);2409@111(p0.88);3221@214(p0.75);3835@124(p0.96);4307@129(p0.89);5127@201(p1.00);6103@206(p1.00);7700@214(p1.00);8648@199(p1.00)
Chad,14.75,16.5,Chad_lat14p75_lon16p50,1900.0,1700.3,158.8,0.491,0.276,True,high,10.5,15,210@156(p0.16);250@139(p0.78);422@141(p0.28);633@139(p0.43);754@134(p0.24);951@134(p0.52);1200@149(p0.93);1700@159(p0.49);2145@141(p0.89);3040@244(p0.17);3835@236(p0.83);4307@219(p1.00);5434@231(p1.00);6468@136(p1.00);7700@236(p1.00)
Chad,15.0,11.5,Chad_lat15p00_lon11p50,1700.0,1802.0,136.2,0.207,0.043,True,high,6.0,14,265@234(p0.97);502@231(p0.47);754@139(p0.16);1068@181(p0.31);1514@144(p0.60);1802@136(p0.21);2145@149(p0.36);2706@254(p0.33);3221@224(p0.69);3835@224(p0.93);4838@239(p1.00);5434@101(p1.00);6468@224(p1.00);7700@214(p1.00)
Chad,15.0,12.5,Chad_lat15p00_lon12p50,1500.0,1604.3,121.2,0.259,0.133,True,high,7.0,18,93@221(p0.90);354@169(p0.15);398@139(p0.17);502@176(p0.42);633@181(p0.35);711@159(p0.35);1008@121(p0.30);1272@161(p0.33);1604@121(p0.26);1802@136(p0.72);2145@211(p0.24);2868@129(p0.91);3618@114(p1.00);4307@161(p1.00);4838@239(p1.00);5434@169(p1.00);6468@166(p1.00);7700@214(p1.00)
Chad,15.0,12.75,Chad_lat15p00_lon12p75,1500.0,1604.3,181.2,0.313,0.73,True,high,7.0,19,41@181(p0.16);125@181(p0.22);375@181(p0.32);532@181(p0.21);598@181(p0.33);671@181(p0.16);897@181(p0.46);1068@181(p1.00);1272@181(p0.55);1604@181(p0.31);2273@181(p1.00);2553@181(p1.00);3040@181(p1.00);3414@181(p1.00);3835@181(p1.00);4565@181(p1.00);5434@181(p1.00);6855@181(p1.00);9166@181(p1.00)
Chad,15.0,13.0,Chad_lat15p00_lon13p00,1400.0,1428.4,126.2,0.979,1.0,True,high,2.0,18,157@234(p0.23);315@131(p0.34);375@124(p0.75);502@119(p0.30);564@129(p0.44);671@121(p0.20);754@124(p0.69);951@181(p0.34);1428@126(p0.98);2024@151(p0.36);2553@96(p0.37);3040@256(p0.70);3618@219(p0.88);4064@91(p0.98);4838@239(p1.00);5434@259(p1.00);6103@244(p1.00);7700@124(p1.00)
Chad,15.0,13.5,Chad_lat15p00_lon13p50,1500.0,1604.3,136.2,0.707,0.311,True,high,7.0,17,93@251(p1.00);354@166(p0.19);564@126(p0.27);633@264(p0.62);754@154(p0.45);1008@134(p0.52);1272@111(p0.46);1604@136(p0.71);2273@146(p0.58);2706@259(p0.68);3040@264(p0.81);3414@256(p0.93);3835@254(p1.00);4565@91(p1.00);5434@91(p1.00);6855@91(p1.00);8648@199(p1.00)
Chad,15.0,13.75,Chad_lat15p00_lon13p75,2300.0,2409.3,173.8,0.434,0.159,True,high,4.8,17,99@246(p1.00);176@241(p0.17);210@241(p0.19);354@251(p0.41);564@91(p0.35);754@194(p0.19);1008@249(p0.71);1200@246(p0.51);1428@251(p0.78);2145@151(p0.81);2409@174(p0.43);2706@169(p0.38);3835@99(p0.85);5434@216(p1.00);6103@244(p1.00);6855@256(p1.00);8648@251(p1.00)
Chad,15.0,14.0,Chad_lat15p00_lon14p00,2300.0,2409.3,248.8,0.669,0.554,True,high,4.8,16,88@249(p1.00);398@264(p0.17);447@224(p0.19);502@216(p0.32);598@246(p0.44);711@201(p0.23);847@256(p0.49);1200@249(p0.66);1604@256(p0.52);2409@249(p0.67);3414@256(p0.64);3835@254(p0.80);4838@136(p1.00);6103@206(p1.00);6855@256(p1.00);8648@251(p1.00)
Chad,15.0,14.5,Chad_lat15p00_lon14p50,1800.0,1604.3,111.2,0.558,0.312,True,high,10.9,18,117@241(p1.00);250@254(p0.24);281@244(p0.25);315@209(p0.31);598@249(p0.20);671@174(p0.45);951@244(p0.64);1132@254(p0.57);1604@111(p0.56);2409@166(p0.57);2868@251(p0.89);3221@249(p0.79);3618@164(p0.64);4307@199(p0.66);5127@249(p1.00);6103@244(p1.00);7700@124(p1.00);8648@251(p1.00)
Chad,15.0,14.75,Chad_lat15p00_lon14p75,1800.0,1909.8,248.8,0.788,0.539,True,high,6.1,17,99@241(p1.00);447@231(p0.21);564@179(p0.16);754@116(p0.49);1008@204(p0.26);1132@254(p0.65);1428@191(p0.71);1910@249(p0.79);2409@144(p0.20);2868@246(p0.62);3221@249(p0.65);3618@246(p0.91);4307@251(p0.26);5127@249(p1.00);6103@154(p1.00);7700@236(p1.00);8648@251(p1.00)
Chad,15.0,15.0,Chad_lat15p00_lon15p00,2400.0,2273.3,181.2,1.0,1.0,True,high,5.3,20,334@241(p0.29);398@181(p0.27);502@216(p0.30);598@226(p0.27);671@181(p0.48);799@181(p0.68);1008@181(p0.46);1132@181(p0.19);1272@181(p1.00);1514@254(p0.55);1910@181(p0.70);2273@181(p1.00);2706@181(p1.00);3040@181(p0.95);3414@181(p1.00);3835@181(p1.00);4565@181(p1.00);5434@181(p1.00);6855@181(p1.00);9166@181(p1.00)
Chad,15.0,16.5,Chad_lat15p00_lon16p50,2600.0,2273.3,126.2,0.726,0.613,True,high,12.6,17,187@126(p0.21);265@144(p0.61);298@144(p0.17);375@169(p0.29);532@131(p0.57);711@139(p0.38);1068@136(p0.98);1348@96(p0.33);1802@106(p0.59);2273@126(p0.73);3040@104(p1.00);3835@99(p0.99);4307@251(p1.00);4838@136(p1.00);5434@181(p1.00);6468@166(p1.00);7700@214(p1.00)
Chad,15.25,12.5,Chad_lat15p25_lon12p50,900.0,951.1,91.2,0.459,0.455,True,high,5.7,19,93@246(p0.59);265@111(p0.20);398@91(p0.43);598@96(p0.26);799@114(p0.35);951@91(p0.46);1068@151(p0.83);1200@156(p0.44);1428@151(p0.66);1604@156(p0.69);1910@91(p1.00);2553@91(p0.92);3040@91(p1.00);3618@91(p1.00);4064@91(p1.00);4565@251(p1.00);5759@91(p1.00);6855@256(p1.00);9166@91(p1.00)
Chad,15.25,12.75,Chad_lat15p25_lon12p75,1400.0,1271.7,181.2,0.472,0.854,True,high,9.2,16,176@181(p0.16);598@181(p0.18);671@181(p0.31);951@181(p0.61);1068@181(p0.47);1272@181(p0.47);1802@181(p1.00);2145@181(p1.00);2706@181(p1.00);3040@181(p1.00);3414@181(p1.00);3835@181(p1.00);4565@181(p1.00);5434@181(p1.00);6855@181(p1.00);9166@181(p1.00)
Chad,15.25,13.0,Chad_lat15p25_lon13p00,1700.0,1802.0,156.2,0.999,1.0,True,high,6.0,14,236@266(p0.16);354@131(p0.32);447@181(p0.18);502@264(p0.22);799@144(p0.29);1008@156(p0.68);1802@156(p1.00);2706@169(p0.88);3618@246(p0.20);4064@244(p0.53);5127@249(p1.00);6103@244(p1.00);7700@236(p1.00);8648@251(p1.00)
Chad,15.25,13.5,Chad_lat15p25_lon13p50,2000.0,1909.8,196.2,0.553,0.279,True,high,4.5,20,125@259(p1.00);223@256(p0.18);334@91(p0.27);398@259(p0.30);447@266(p0.42);502@259(p0.30);564@156(p0.19);671@104(p0.39);897@191(p0.55);1200@181(p0.47);1428@251(p0.51);1910@196(p0.55);2706@151(p0.58);3221@249(p0.28);3835@254(p0.85);4307@251(p0.82);5434@259(p1.00);6103@244(p1.00);6855@91(p1.00);8648@109(p1.00)
Chad,15.25,13.75,Chad_lat15p25_lon13p75,2000.0,1909.8,258.8,1.0,1.0,True,high,4.5,14,117@254(p0.72);298@259(p0.23);564@91(p0.34);799@211(p0.21);1272@206(p0.65);1428@251(p0.29);1910@259(p1.00);2273@171(p0.55);3414@256(p0.89);3835@236(p0.63);5127@111(p1.00);6103@116(p1.00);6855@181(p1.00);8648@199(p1.00)
Chad,15.25,14.0,Chad_lat15p25_lon14p00,1800.0,1513.8,246.2,0.733,0.863,True,high,15.9,16,99@241(p1.00);281@259(p0.30);375@254(p0.29);474@254(p0.43);754@256(p0.55);847@241(p0.37);1200@259(p0.51);1514@246(p0.73);2145@266(p0.41);2868@251(p0.84);3835@254(p0.92);4307@251(p0.95);5127@249(p1.00);6103@244(p1.00);6855@256(p1.00);8648@251(p1.00)
Chad,15.25,14.5,Chad_lat15p25_lon14p50,2000.0,2273.3,261.2,0.73,0.349,True,high,13.7,19,111@251(p0.40);210@256(p0.28);334@219(p0.25);447@261(p0.24);598@264(p0.50);754@251(p0.86);897@261(p0.20);1068@259(p1.00);1272@261(p0.70);1514@261(p0.67);2273@261(p0.73);2706@259(p0.46);3040@256(p0.74);3414@264(p1.00);3835@254(p1.00);4565@261(p1.00);5434@259(p1.00);6855@91(p1.00);8648@251(p1.00)
Chad,15.25,15.0,Chad_lat15p25_lon15p00,2100.0,2273.3,181.2,1.0,0.4,True,high,8.3,20,41@181(p0.16);125@244(p0.16);281@181(p0.29);422@181(p0.30);474@214(p0.21);671@181(p0.70);847@181(p0.36);1008@181(p0.65);1132@181(p1.00);1428@181(p0.32);1604@251(p0.84);2273@181(p1.00);2706@181(p1.00);3040@181(p0.97);3414@181(p1.00);3835@181(p1.00);4565@181(p1.00);5434@181(p1.00);6855@181(p1.00);9166@181(p1.00)
Chad,15.5,12.5,Chad_lat15p50_lon12p50,1600.0,1604.3,263.8,0.868,0.9,True,high,0.3,19,117@256(p0.23);298@206(p0.18);354@254(p0.37);447@234(p0.31);502@204(p0.41);598@101(p0.24);711@241(p0.18);799@231(p0.19);897@256(p1.00);1132@221(p0.34);1604@264(p0.87);2273@266(p0.68);2553@96(p0.34);3040@264(p0.96);3414@256(p1.00);3835@254(p1.00);4565@99(p1.00);5434@259(p1.00);6855@256(p1.00)
Chad,15.5,12.75,Chad_lat15p50_lon12p75,1900.0,1909.8,181.2,0.309,0.747,True,high,0.5,18,281@181(p0.15);502@181(p0.48);633@181(p0.44);897@181(p0.44);1068@181(p0.59);1272@181(p0.60);1428@181(p0.26);1700@181(p1.00);1910@181(p0.31);2145@181(p0.85);2553@181(p0.55);3040@181(p1.00);3414@181(p1.00);3835@181(p1.00);4565@181(p1.00);5434@181(p1.00);6855@181(p1.00);9166@181(p1.00)
Chad,15.5,13.0,Chad_lat15p50_lon13p00,1800.0,1802.0,191.2,0.487,0.738,True,high,0.1,21,117@264(p0.35);148@264(p0.20);250@264(p0.34);354@186(p0.46);532@206(p0.18);598@189(p0.22);799@254(p0.74);1008@194(p0.55);1132@221(p0.43);1428@96(p0.41);1604@186(p0.26);1802@191(p0.49);2024@261(p0.16);2273@261(p1.00);2553@259(p0.69);3414@256(p1.00);4064@261(p1.00);4565@149(p0.97);5434@129(p1.00);6855@104(p1.00);8648@161(p1.00)
Chad,15.5,13.25,Chad_lat15p50_lon13p25,1700.0,1909.8,253.8,0.482,0.53,True,high,12.3,18,111@266(p0.65);125@254(p0.15);298@269(p0.22);447@266(p0.18);532@259(p0.45);671@91(p0.15);799@259(p0.78);1008@264(p0.59);1428@259(p1.00);1910@254(p0.48);2553@91(p0.88);3040@141(p0.98);3414@264(p0.85);3835@261(p1.00);4565@261(p1.00);5127@249(p1.00);6855@181(p1.00);8648@199(p1.00)
Chad,15.5,13.5,Chad_lat15p50_lon13p50,2100.0,2145.0,261.2,0.865,0.41,True,high,2.1,18,111@256(p0.31);187@264(p0.65);315@259(p0.37);375@264(p0.17);474@256(p0.49);564@266(p0.51);799@259(p0.55);1008@264(p1.00);1200@256(p0.29);1604@256(p0.62);2145@261(p0.86);2868@251(p0.91);3414@264(p1.00);3835@224(p1.00);4565@189(p1.00);5434@191(p1.00);6855@256(p1.00);8648@251(p1.00)
Chad,15.5,13.75,Chad_lat15p50_lon13p75,2100.0,2024.0,166.2,0.901,0.511,True,high,3.6,23,111@244(p0.16);125@259(p0.18);187@256(p0.25);210@259(p0.20);334@261(p0.31);398@266(p0.29);532@246(p0.25);633@266(p0.70);754@256(p0.50);847@214(p0.39);1008@269(p0.55);1200@256(p1.00);1604@106(p0.52);1802@101(p0.48);2024@166(p0.90);2273@266(p0.53);2553@111(p1.00);3040@244(p1.00);3414@186(p1.00);3835@189(p1.00);4565@99(p1.00);5434@231(p1.00);6855@256(p1.00)
Chad,15.5,15.25,Chad_lat15p50_lon15p25,2000.0,2024.0,158.8,0.196,0.174,True,high,1.2,18,334@254(p0.44);474@249(p0.17);532@239(p0.27);633@254(p0.35);754@256(p0.24);897@254(p0.84);1068@121(p0.24);1348@209(p0.61);1604@249(p0.36);2024@159(p0.20);2409@249(p1.00);2706@254(p0.24);3040@264(p0.21);3414@264(p0.47);5127@169(p1.00);6103@116(p1.00);6855@256(p1.00);8648@251(p1.00)
Chad,15.5,15.5,Chad_lat15p50_lon15p50,2200.0,2409.3,153.8,0.158,0.091,True,high,9.5,20,176@251(p0.20);210@246(p0.23);281@249(p1.00);334@244(p0.17);375@259(p0.33);502@256(p0.20);711@266(p0.20);847@249(p0.32);1132@254(p0.58);1272@256(p0.28);1604@251(p0.72);1910@249(p0.60);2409@154(p0.16);2706@259(p0.94);3835@146(p0.71);4307@141(p0.96);5434@101(p1.00);6103@116(p1.00);6855@181(p1.00);8648@109(p1.00)
Chad,15.75,12.5,Chad_lat15p75_lon12p50,1500.0,1199.9,253.8,1.0,1.0,True,high,20.0,16,166@269(p0.37);375@224(p0.20);474@256(p0.51);564@224(p0.29);633@244(p0.61);951@171(p0.80);1200@254(p1.00);1910@119(p0.51);2553@259(p0.79);3040@236(p0.86);3414@96(p1.00);3835@181(p1.00);4565@261(p1.00);5434@259(p1.00);6855@91(p1.00);8648@161(p1.00)
Chad,15.75,12.75,Chad_lat15p75_lon12p75,1800.0,1909.8,181.2,1.0,1.0,True,high,6.1,16,354@181(p0.23);502@181(p0.29);633@181(p0.49);951@181(p0.52);1068@181(p0.73);1272@181(p0.33);1514@181(p0.45);1910@181(p1.00);2145@181(p0.82);3040@181(p1.00);3414@181(p1.00);3835@181(p1.00);4565@181(p1.00);5434@181(p1.00);6855@181(p1.00);9166@181(p1.00)
Chad,15.75,13.0,Chad_lat15p75_lon13p00,1700.0,1700.3,258.8,0.39,0.957,True,high,0.0,20,140@261(p0.25);223@256(p0.18);265@259(p0.36);354@261(p0.20);422@254(p0.48);474@251(p0.22);633@259(p0.39);799@264(p0.30);1200@226(p0.23);1428@261(p1.00);1700@259(p0.39);2409@239(p0.18);2706@264(p0.66);3040@264(p0.91);3414@219(p0.54);3835@106(p0.59);4565@261(p1.00);5434@169(p1.00);6855@256(p1.00);8648@251(p1.00)
Chad,15.75,13.5,Chad_lat15p75_lon13p50,300.0,334.3,253.8,0.429,0.197,True,high,11.4,20,148@261(p0.27);334@254(p0.43);375@259(p0.16);447@261(p0.24);564@251(p0.76);711@101(p0.32);799@259(p0.38);1132@91(p0.68);1348@221(p0.21);1802@261(p1.00);2024@261(p0.64);2273@261(p0.28);2553@259(p0.67);3040@91(p0.77);3414@91(p1.00);3835@106(p1.00);4307@109(p1.00);5434@259(p1.00);6855@256(p1.00);8648@199(p1.00)
Chad,15.75,13.75,Chad_lat15p75_lon13p75,500.0,502.0,91.2,0.49,0.678,True,high,0.4,19,117@241(p0.15);166@91(p0.17);250@91(p0.28);298@91(p0.43);398@259(p0.27);502@91(p0.49);711@241(p0.47);897@99(p0.43);1132@91(p0.62);1348@221(p1.00);2024@91(p0.65);2706@241(p1.00);3040@104(p1.00);3414@121(p1.00);4064@116(p1.00);4565@171(p1.00);5434@259(p1.00);6855@256(p1.00);9166@91(p1.00)
Chad,15.75,14.0,Chad_lat15p75_lon14p00,400.0,375.5,256.2,0.157,0.327,True,high,6.1,22,117@261(p0.15);198@261(p0.28);236@259(p0.16);298@259(p0.27);334@259(p0.27);375@256(p0.16);447@259(p0.35);532@254(p0.18);633@269(p0.27);754@261(p0.18);847@91(p0.36);1348@264(p1.00);1604@264(p0.26);2145@266(p0.69);2706@191(p0.74);3040@186(p0.86);3414@264(p1.00);3835@261(p1.00);4565@261(p1.00);5434@191(p1.00);6855@181(p1.00);8648@251(p1.00)
Chad,15.75,14.5,Chad_lat15p75_lon14p50,300.0,397.9,263.8,0.222,0.063,False,low,32.6,12,398@264(p0.22);754@251(p0.36);847@259(p0.43);1068@256(p1.00);1604@259(p0.78);2273@261(p0.80);3414@96(p1.00);3835@99(p1.00);4565@91(p1.00);5434@91(p1.00);6855@91(p1.00);8648@199(p1.00)
Chad,15.75,15.0,Chad_lat15p75_lon15p00,400.0,375.5,183.8,0.348,0.815,True,high,6.1,22,99@211(p0.31);140@239(p0.32);223@194(p0.24);334@184(p0.16);375@184(p0.35);532@156(p0.54);671@171(p0.35);754@159(p0.19);847@181(p1.00);1008@149(p0.40);1132@126(p0.67);1428@134(p0.35);1802@249(p0.75);2409@154(p0.95);2706@174(p0.97);3040@181(p1.00);3414@181(p1.00);3835@254(p1.00);4565@181(p1.00);5434@181(p1.00);6855@181(p1.00);9166@181(p1.00)
Chad,16.0,12.75,Chad_lat16p00_lon12p75,1500.0,1604.3,181.2,0.364,0.55,True,high,7.0,15,532@181(p0.22);754@181(p0.16);1068@181(p0.53);1272@181(p0.79);1604@181(p0.36);1802@181(p1.00);2145@181(p0.81);2706@181(p0.30);3040@181(p1.00);3414@181(p1.00);3835@181(p1.00);4565@181(p1.00);5434@181(p1.00);6855@181(p1.00);9166@181(p1.00)
Chad,16.0,13.0,Chad_lat16p00_lon13p00,1900.0,1909.8,258.8,1.0,1.0,True,high,0.5,15,250@266(p0.20);354@266(p0.29);447@256(p0.48);633@259(p0.45);897@261(p0.56);1132@266(p0.39);1604@264(p0.52);1910@259(p1.00);2553@164(p0.41);3414@96(p0.80);3835@171(p0.63);4565@261(p1.00);5127@249(p1.00);6855@181(p1.00);8648@161(p1.00)
Chad,16.0,13.25,Chad_lat16p00_lon13p25,1700.0,1909.8,258.8,0.85,0.323,True,high,12.3,16,176@236(p0.30);315@264(p0.33);532@96(p0.18);671@94(p0.32);799@96(p0.46);1008@261(p0.57);1272@259(p1.00);1910@259(p0.85);2553@91(p0.66);3040@264(p1.00);3414@264(p1.00);3835@261(p1.00);4565@261(p1.00);5434@259(p1.00);6855@181(p1.00);8648@199(p1.00)
Chad,16.0,13.5,Chad_lat16p00_lon13p50,300.0,334.3,258.8,0.3,0.338,True,high,11.4,18,132@264(p0.33);198@264(p0.18);334@259(p0.30);474@264(p0.34);532@264(p0.24);754@261(p0.32);951@106(p0.62);1272@266(p0.70);1802@259(p0.45);2145@261(p1.00);2553@259(p0.65);3040@96(p0.34);3414@264(p0.90);3835@261(p1.00);4565@91(p1.00);5434@91(p1.00);6855@256(p1.00);8648@109(p1.00)
Chad,16.5,18.0,Chad_lat16p50_lon18p00,200.0,157.1,216.2,0.379,0.804,True,high,21.5,18,117@226(p0.17);157@216(p0.38);354@259(p0.21);398@249(p0.54);474@236(p0.23);598@91(p0.46);951@244(p0.97);1200@246(p0.71);1604@224(p0.22);1802@236(p0.59);2273@234(p0.43);2868@264(p0.77);3221@234(p0.33);4307@251(p0.64);4838@224(p1.00);5434@259(p1.00);6103@206(p1.00);7700@236(p1.00)
Chad,16.5,18.5,Chad_lat16p50_lon18p50,200.0,222.6,223.8,0.988,1.0,True,high,11.3,18,223@224(p0.99);298@106(p0.18);422@234(p0.27);598@226(p0.30);711@221(p0.21);799@234(p0.32);1008@224(p0.48);1272@156(p0.25);1514@256(p0.18);1802@251(p0.40);2409@211(p0.16);2706@209(p0.84);3221@166(p0.17);4064@244(p0.69);4565@211(p1.00);5434@231(p1.00);6103@244(p1.00);7700@236(p1.00)
Chad,16.5,18.75,Chad_lat16p50_lon18p75,200.0,210.0,111.2,0.152,0.952,True,high,5.0,21,117@231(p0.19);166@91(p0.25);187@94(p0.17);210@111(p0.15);334@229(p0.97);422@224(p0.24);564@239(p0.22);799@234(p0.32);951@229(p0.25);1068@239(p0.57);1272@236(p0.23);1700@239(p0.71);2273@241(p0.50);2706@241(p0.51);3414@239(p0.59);3835@236(p0.65);4307@219(p1.00);4838@224(p1.00);5434@216(p1.00);6468@194(p1.00);7700@236(p1.00)
Chad,16.75,18.75,Chad_lat16p75_lon18p75,300.0,250.0,178.8,0.368,0.269,True,high,16.7,16,187@201(p0.25);250@179(p0.37);375@209(p0.21);422@226(p0.44);598@241(p0.22);711@239(p0.52);847@244(p0.39);1008@241(p1.00);1514@244(p0.70);2024@244(p0.56);2868@236(p0.96);3221@234(p0.19);4838@239(p1.00);6103@244(p1.00);7700@236(p1.00);8648@251(p1.00)
